programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,MON,8,3:05-3:50,,"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,TUE,1,8:30-9:20,21MAB102T (NwAdm106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,TUE,2,9:20-10:10,,"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,TUE,3,10:20-11:10,21CYB101J (NwAdm106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,TUE,4,11:10-12:00,21EES101T (NwAdm106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,TUE,5,12:40-1:30,,"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,TUE,6,1:30-2:20,21LEH103T (21LEH104T),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,TUE,7,2:20-3:05,21EES101T (NwAdm106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,TUE,8,3:05-3:50,,"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,WED,1,8:30-9:20,21CSC101T (NwAdm 106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,WED,2,9:20-10:10,21MAB102T (NwAdm 106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,WED,3,10:20-11:10,21CYB101J Lab (Chemistry Lab / NwAdm 106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
